Institution	Code	Course	EOS	Mid
"UNIVERSITY OF LIMERICK"	LM110	Multimedia and Computer Games Development                   	325	360
"UNIVERSITY OF LIMERICK"	LM112	Robotic Engineering                                         	380	450
"UNIVERSITY OF LIMERICK"	LM113	Digital Media Design                                        	330	360
"UNIVERSITY OF LIMERICK"	LM114	Music, Media and Performance Technology	355	400
"UNIVERSITY OF LIMERICK"	LM115	Chemical and Biochemical Engineering                        	400	490
"UNIVERSITY OF LIMERICK"	LM116	Engineering Choice                                          	390	475
"UNIVERSITY OF LIMERICK"	LM117	Science Choice                                              	360	410
"UNIVERSITY OF LIMERICK"	LM150	General Nursing                                             	450	480
"UNIVERSITY OF LIMERICK"	LM151	Mature Applicants General Nursing                           	#176	183
"UNIVERSITY OF LIMERICK"	LM152	Mental Health Nursing                                       	395*	415
"UNIVERSITY OF LIMERICK"	LM153	Mature Applicants Mental Health Nursing                     	#169	176
"UNIVERSITY OF LIMERICK"	LM154	Intellectual Disability Nursing                             	400	435
"UNIVERSITY OF LIMERICK"	LM155	Mature Applicants Intellectual Disability Nursing           	#161	167
"UNIVERSITY OF LIMERICK"	LM156	Midwifery                                                   	425*	435
"UNIVERSITY OF LIMERICK"	LM157	Mature Applicants Midwifery                                 	#176	184
"ST PATRICK'S (PONTIFICAL)-MAYNOOTH	"	MU001	Theology and Arts                                    335	355
"ST PATRICK'S (PONTIFICAL)-MAYNOOTH	"	MU002	Theology                                             310	330
"NUI  -  MAYNOOTH"	MH101	Arts                                                        	375	410
"NUI  -  MAYNOOTH"	MH102	Music Technology                                            	405	450
"NUI  -  MAYNOOTH"	MH103	Music                                                       	#	
"NUI  -  MAYNOOTH"	MH104	Mathematics                                                 	545	550
"NUI  -  MAYNOOTH"	MH106	Psychology                                                  	485	495
"NUI  -  MAYNOOTH"	MH107	Social Science                                              	375	395
"NUI  -  MAYNOOTH"	MH108	European Studies                                            	370	405
"NUI  -  MAYNOOTH"	MH109	Media Studies                                               	445	470
"NUI  -  MAYNOOTH"	MH110	Multimedia                                                  	370	405
"NUI  -  MAYNOOTH"	MH111	Anthropology                                                	370	420
"NUI  -  MAYNOOTH"	MH112	Politics                                                    	350	370
"NUI  -  MAYNOOTH"	MH113	History                                                     	385	415
"NUI  -  MAYNOOTH"	MH114	English                                                     	445	475
"NUI  -  MAYNOOTH"	MH115	Law (BCL) and Arts                                          	450	470
"NUI  -  MAYNOOTH"	MH116	Community and Youth Work - Full-time                        	#	
"NUI  -  MAYNOOTH"	MH117	Community and Youth Work - Part-time, In-service	#	
"NUI  -  MAYNOOTH"	MH118	Public Policy                                               	405	415
"NUI  -  MAYNOOTH"	MH201	Science                                                     	365	395
"NUI  -  MAYNOOTH"	MH202	Biotechnology                                               	360	380
"NUI  -  MAYNOOTH"	MH203	Computer Science and Software Engineering                   	345	365
"NUI  -  MAYNOOTH"	MH204	Physics with Astrophysics                                   	405	460
"NUI  -  MAYNOOTH"	MH206	Theoretical Physics and Mathematics                         	570	570
"NUI  -  MAYNOOTH"	MH208	Biological and Biomedical Sciences                          	405*	440
"NUI  -  MAYNOOTH"	MH209	Psychology (through Science)                                	450	465
"NUI  -  MAYNOOTH"	MH210	Pharmaceutical and Biomedical Chemistry                     	365	405
"NUI  -  MAYNOOTH"	MH211	Multimedia                                                  	350	375
"NUI  -  MAYNOOTH"	MH212	Science Education                                           	465	480
"NUI  -  MAYNOOTH"	MH301	Electronic Engineering with Computers                       	320	385
"NUI  -  MAYNOOTH"	MH302	Electronic Engineering                                      	315	415
"NUI  -  MAYNOOTH"	MH303	Electronic Engineering with Communications                  	365	535
"NUI  -  MAYNOOTH"	MH304	Common entry to Computer, Electronic and Communications Eng	AQA	410
"NUI  -  MAYNOOTH"	MH305	Product Design (Marketing and Innovation)                   335	365
"NUI  -  MAYNOOTH"	MH401	Finance and Economics                                       350	370
"NUI  -  MAYNOOTH"	MH402	Venture Management                                          350	370
"NUI  -  MAYNOOTH"	MH403	Finance and Accounting                                      380	405
"NUI  -  MAYNOOTH"	MH404	Business and Management                                     415	440
"NUI  -  MAYNOOTH"	MH405	Equine Business                                             360	385
"NUI  -  MAYNOOTH"	MH406	Law and Business                                            450	465
"NUI  -  MAYNOOTH"	MH407	Business and Accounting                                     380	405
"NUI  -  MAYNOOTH"	MH408	International Finance and Economics                         400	410	
"SHANNON COLLEGE OF HOTEL MGT"	SN001	Business Studies in International Hotel Management          #450	556
"SHANNON COLLEGE OF HOTEL MGT"	SN002	Commerce                                                    #586	597
"ST ANGELA'S - SLIGO"	AS001	Home Economics with Biology - second level teaching         	480*	500
"ST ANGELA'S - SLIGO"	AS002	Home Economics with Religious Education - second level teaching	460*	475
"ST ANGELA'S - SLIGO"	AS003	Home Economics with Irish - second level teaching           	440	450
"ST ANGELA'S - SLIGO"	AS004	Home Economics with Economics/Consumer Studies - second lev	450*	470
"ST ANGELA'S - SLIGO"	AS110	General Nursing                                             	395*	415
"ST ANGELA'S - SLIGO"	AS111	Mature Applicants General Nursing                           	#171*	172
"ST ANGELA'S - SLIGO"	AS130	Intellectual Disability Nursing                             	350*	365
"ST ANGELA'S - SLIGO"	AS131	Mature Applicants Intellectual Disability Nursing           	#160	161
"IT SLIGO "	SG141	Business                                                    	265	320
"IT SLIGO "	SG146	Accounting                                                  	265	345
"IT SLIGO "	SG241	Performing Arts                                             	300	345
"IT SLIGO "	SG242	Early Childhood Education                                   	350	370
"IT SLIGO "	SG342	Civil Engineering                                           		
"IT SLIGO "	SG343	Quantity Surveying                                          	265	330
"IT SLIGO "	SG441	Environmental Science                                       	300	325
"IT SLIGO "	SG445	Pharmaceutical Science                                      	270	310
"IT SLIGO "	SG446	Applied Archaeology                                         	275	315
"IT SLIGO "	SG448	Forensic Investigation and Analysis                         	340	365
"IT SLIGO "	SG449	Medical Biotechnology                                       	295	350
"ST PATRICK'S - THURLES"	TH001	Education, Business Studies & Religious Studies - 2nd level teachi	340	370
"ST PATRICK'S - THURLES"	TH004	Education,  Irish and Religious Studies - second level teaching	345	390
"TIPPERARY INSTITUTE"	TI007	Social and Community Studies                                225	305
"TIPPERARY INSTITUTE"	TI008	Environmental and Natural Resource Management               245	320
"TIPPERARY INSTITUTE"	TI010	Accounting and Finance                                      245	315
"TIPPERARY INSTITUTE"	TI013	Business                                                    240	310
"TIPPERARY INSTITUTE"	TI015	Computing - Software Development                            300	
"TIPPERARY INSTITUTE"	TI018	Computing - Games Design and Development                    215	295
"TIPPERARY INSTITUTE"	TI020	Computing – Smart Sustainable Energy                        255	325
"TIPPERARY INSTITUTE"	TI113	Business (Clonmel)                                          225	290
"TIPPERARY INSTITUTE"	TI117	Information Technology - Creative Multimedia (Clonmel)      250	295
"TIPPERARY INSTITUTE"	TI121	Marketing                                                   225	255
"IT TRALEE"	TL110	General Nursing                                             	410	425
"IT TRALEE"	TL111	Mature Applicants General Nursing                           	#165*	173
"IT TRALEE"	TL115	Mental Health Nursing                                       	395*	400
"IT TRALEE"	TL116	Mature Applicants Mental Health Nursing                     	#161*	166
"IT TRALEE"	TL160	Early Childhood Care and Education                          	365	395
"IT TRALEE"	TL181	Hotel and Resort Management                                 		
"IT TRALEE"	TL182	Travel and Tourism Management                               	255	315
"IT TRALEE"	TL183	Adventure Tourism Management                                	290	330
"IT TRALEE"	TL285	Business Studies                                            	275	340
"IT TRALEE"	TL290	Interactive Multimedia                                      	280	320
"IT TRALEE"	TL291	TV, Radio and New Media Broadcasting	340	380
"IT TRALEE"	TL292	Music Technology                                            	310	340
"IT TRALEE"	TL299	Information System Management                               	305	360
"IT TRALEE"	TL330	Computing with Games Development                            	305	320
"IT TRALEE"	TL360	Computing with Multimedia                                   	305	325
"IT TRALEE"	TL371	Computing with Interactive Web Development                  		
"IT TRALEE"	TL400	Wildlife Biology                                            	320	345
"IT TRALEE"	TL410	Pharmaceutical Analysis with Forensics                      	330	375
"IT TRALEE"	TL412	Pharmaceutical Analysis with Environmental Science          	295	310
"IT TRALEE"	TL413	Pharmaceutical Analysis with Cosmetic Science               
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD025	Construction Management (and Engineering)                   310	345
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD027	Music                                                       310	355
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD028	Applied Computing                                           #315	370
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD048	Business                                                    305	350
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD049	Business (with French)                                      320	370
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD079	Business Management with Law                                300	335
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD080	Business Studies (with German)                              370	455
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD084	Accounting                                                  300	380
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD085	Mechanical and Manufacturing Engineering                    280	350
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD086	Electronic Engineering                                      350	355
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD091	Hospitality Management                                      280	305
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD095	Marketing                                                   290	330
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD116	General Nursing                                             405	420
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD117	Psychiatric Nursing                                         370	375
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD120	Intellectual Disability Nursing                             360	375
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD124	Health Promotion                                            305	335
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD125	Exercise and Health Studies                                 325	355
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD127	Retail Management                                           305	360
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD134	International Business                                      305	345
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD135	Applied Social Studies in Social Care                       370	385
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD137	Design (Visual Communications)                              300	345
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD140	Legal Studies                                               305	330
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD144	Architecture                                                400	420
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD147	Pharmaceutical Science                                      325	355
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD148	Tourism Marketing                                           290	305
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD149	Early Childhood Studies                                     340	360
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD150	Criminal Justice                                            335	365
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD152	Visual Arts                                                 330	355
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD160	Finance and Investment                                      360	395
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD161	Computer Forensics                                          315	345
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD162	Quantity Surveying                                          300	330
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD163	Psychology                                                  390	430
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD168	Entertainments Systems                                      280	335
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD200	Arts                                                        300	330
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD816	Mature Applicants General Nursing                           #171	181
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD817	Mature Applicants Psychiatric Nursing                       #161*	166
"WATERFORD INSTITUTE OF TECHNOLOGY"	WD820	Mature Applicants Intellectual Disability Nursing           #158	160
