Institution	Code	Course	EOS	Mid
"St. Angela's College"	AS111	Mature Applicants General Nursing	#186*	196
"St. Angela's College"	AS130	Intellectual Disability Nursing	350	360
"St. Angela's College"	AS131	Mature Applicants Intellectual Disability Nursing	#154	163
"Institute of Technology, Sligo"	SG141	Business	280	335
"Institute of Technology, Sligo"	SG142	Business in International Marketing and Sales with French	295	420
"Institute of Technology, Sligo"	SG143	Business in International Marketing and Sales with German	350	390
"Institute of Technology, Sligo"	SG144	Business in International Marketing and Sales with Spanish	250	400
"Institute of Technology, Sligo"	SG146	Accounting	345	405
"Institute of Technology, Sligo"	SG149	Business in Finance and Investment	315	365
"Institute of Technology, Sligo"	SG241	Performing Arts	250	300
"Institute of Technology, Sligo"	SG242	Early Childhood Care and Education	290	345
"Institute of Technology, Sligo"	SG243	Social Care Practice	300	340
"Institute of Technology, Sligo"	SG244	Fine Art (Portfolio)	#383	935
"Institute of Technology, Sligo"	SG245	Creative Design	270	320
"Institute of Technology, Sligo"	SG246	Computing	285	335
"Institute of Technology, Sligo"	SG342	Civil Engineering	9999	
"Institute of Technology, Sligo"	SG343	Quantity Surveying	255	315
"Institute of Technology, Sligo"	SG345	Architectural Design	285	370
"Institute of Technology, Sligo"	SG440	Agri-Food Science	315	360
"Institute of Technology, Sligo"	SG441	Environmental Science	330	365
"Institute of Technology, Sligo"	SG442	Occupational Safety and Health	295	355
"Institute of Technology, Sligo"	SG443	Human Nutrition	380	405
"Institute of Technology, Sligo"	SG444	Science Undenominated	290	335
"Institute of Technology, Sligo"	SG445	Pharmaceutical Science with Drug Development	310	355
"Institute of Technology, Sligo"	SG446	Applied Archaeology	300	380
"Institute of Technology, Sligo"	SG447	Health Science and Physical Activity	330	367
"Institute of Technology, Sligo"	SG448	Forensic Investigation and Analysis	378	415
"Institute of Technology, Sligo"	SG449	Medical Biotechnology	350	405
"Institute of Technology, Tralee"	TL801	Animation Visual Effects and Motion Design	260	333
"Institute of Technology, Tralee"	TL802	TV, Radio and New Media Broadcasting	280	345
"Institute of Technology, Tralee"	TL803	Music Technology	265	345
"Institute of Technology, Tralee"	TL805	Information Systems Management	305	365
"Institute of Technology, Tralee"	TL810	Computing with Software Development	305	383
"Institute of Technology, Tralee"	TL811	Computing with Games Development	300	372
"Institute of Technology, Tralee"	TL812	Computing with Media Development	335	415
"Institute of Technology, Tralee"	TL820	Travel and Tourism Management	300	335
"Institute of Technology, Tralee"	TL831	Business Studies	300	355
"Institute of Technology, Tralee"	TL844	Agricultural Engineering	335	375
"Institute of Technology, Tralee"	TL847	Manufacturing Engineering	360	375
"Institute of Technology, Tralee"	TL848	Agricultural Science	345	380
"Institute of Technology, Tralee"	TL851	Wildlife Biology	300	365
"Institute of Technology, Tralee"	TL855	Pharmaceutical Science	367	385
"Institute of Technology, Tralee"	TL871	Health and Leisure	315	360
"Institute of Technology, Tralee"	TL872	Health and Leisure with Massage	350	385
"Institute of Technology, Tralee"	TL880	Early Childhood Care and Education	305	340
"Institute of Technology, Tralee"	TL881	Social Care	320	390
"Institute of Technology, Tralee"	TL890	General Nursing	425*	440
"Institute of Technology, Tralee"	TL891	Mental Health Nursing	405	425
"Institute of Technology, Tralee"	TL892	Mature Applicants General Nursing	#169*	174
"Institute of Technology, Tralee"	TL893	Mature Applicants Mental Health Nursing	#161	170
"Waterford Institute of Technology"	WD025	Construction Management and Engineering	250	330
"Waterford Institute of Technology"	WD027	Music	#310	370
"Waterford Institute of Technology"	WD028	Applied Computing	310	365
"Waterford Institute of Technology"	WD048	Business	285	355
"Waterford Institute of Technology"	WD084	Accounting	315	400
"Waterford Institute of Technology"	WD085	Mechanical and Manufacturing Engineering	295	360
"Waterford Institute of Technology"	WD086	Electronic Engineering	278	425
"Waterford Institute of Technology"	WD091	Hospitality Management	290	340
"Waterford Institute of Technology"	WD116	General Nursing	420	430
"Waterford Institute of Technology"	WD117	Psychiatric Nursing	385	395
"Waterford Institute of Technology"	WD120	Intellectual Disability Nursing	370*	390
"Waterford Institute of Technology"	WD124	Health Promotion	290	320
"Waterford Institute of Technology"	WD125	Exercise and Health Studies	280	325
"Waterford Institute of Technology"	WD134	International Business	300	350
"Waterford Institute of Technology"	WD137	Design (Visual Communications)	290	335
"Waterford Institute of Technology"	WD140	Laws	300	360
"Waterford Institute of Technology"	WD144	Architecture	305	385
"Waterford Institute of Technology"	WD147	Pharmaceutical Science	350	400
"Waterford Institute of Technology"	WD148	Tourism Marketing	285	365
"Waterford Institute of Technology"	WD149	Early Childhood Studies	290	345
"Waterford Institute of Technology"	WD150	Criminal Justice Studies	285	325
"Waterford Institute of Technology"	WD152	Visual Art	270	365
"Waterford Institute of Technology"	WD160	Finance and Investment	300	365
"Waterford Institute of Technology"	WD161	Computer Forensics and Security	265	333
"Waterford Institute of Technology"	WD162	Quantity Surveying	295	335
"Waterford Institute of Technology"	WD163	Psychology	375	400
"Waterford Institute of Technology"	WD168	Entertainments Systems	295	345
"Waterford Institute of Technology"	WD171	Sustainable Energy Engineering	285	361
"Waterford Institute of Technology"	WD180	Physics for Modern Technology	370	415
"Waterford Institute of Technology"	WD186	Sports Coaching and Performance	330	370
"Waterford Institute of Technology"	WD187	Social Science	280	333
"Waterford Institute of Technology"	WD191	Agricultural Science	400	425
"Waterford Institute of Technology"	WD192	Social Care Practice	300	350
"Waterford Institute of Technology"	WD193	Marketing and Digital Media	300	360
"Waterford Institute of Technology"	WD194	Culinary Arts	305	360
"Waterford Institute of Technology"	WD195	Architectural & Building Information Modelling Technology	300	350
"Waterford Institute of Technology"	WD197	The Internet of Things	275	380
"Waterford Institute of Technology"	WD200	Arts	275	320
"Waterford Institute of Technology"	WD816	Mature Applicants General Nursing	#188	193
"Waterford Institute of Technology"	WD817	Mature Applicants Psychiatric Nursing	#176	183
"Waterford Institute of Technology"	WD820	Mature Applicants Intellectual Disability Nursing	#169*	170

